Tx Time (sec), Rx Time (sec), Pulse Width (sec), Amplitude (V), Carrier Frequency (Hz), Leading Edge Phase (rad), SNR (dB), PRI (sec), Emitter ID, Antenna ID, General Mode, Exact Mode, Index, Received Azimuth (deg), Received Elevation (deg), Tx North (km), Tx East (km), Tx Down (km), Rx North (km), Rx East (km), Rx Down (km), Modulation Type, Chirp Bandwidth (Hz), Chirp Direction, Chip Count
0.1702000000, 0.1705669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756882724, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.1739000000, 0.1742669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756887632, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.1776000000, 0.1779669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756892539, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.1813000000, 0.1816669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756882465, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.1850000000, 0.1853669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756886258, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.1887000000, 0.1890669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756892279, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.1924000000, 0.1927669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756882206, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.1961000000, 0.1964669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756887113, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.1998000000, 0.2001669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756892020, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.2035000000, 0.2038669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756881947, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
